LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-03-08 19:10:59,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:10:59,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:00,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:00,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:00,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:00,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:00,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:00,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:00,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:00,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:00,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:00,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:01,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:01,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:01,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:01,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:01,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:01,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:01,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:01,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:01,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:01,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:02,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:02,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:02,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:02,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:02,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:02,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:02,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:02,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:02,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:02,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:03,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:03,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:03,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:03,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:03,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:03,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:03,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:03,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:03,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:04,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:04,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:04,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:04,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:04,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:04,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:04,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:04,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:04,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:04,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:05,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:05,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:05,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:05,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:05,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:05,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:05,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:05,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:05,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:05,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:06,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:06,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:06,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:06,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:06,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:06,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:06,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:06,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:06,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:06,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:07,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:07,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:07,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:07,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:07,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:07,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:07,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:07,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:07,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:08,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:08,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:08,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:08,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:08,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:08,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:08,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:08,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:08,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:08,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:09,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:09,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:09,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:09,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:09,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:09,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:09,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:09,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:09,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:09,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:10,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:10,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:10,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:10,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:10,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:10,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:10,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:10,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:10,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:10,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:11,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:11,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:11,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:11,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:11,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:11,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:11,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:11,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:11,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:12,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:12,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:12,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:12,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:12,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:12,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:12,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:12,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:12,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:12,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:13,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:13,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:13,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:13,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:13,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:13,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:13,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:13,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:13,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:13,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:14,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:14,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:14,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:14,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:14,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:14,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:14,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:14,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:14,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:14,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:15,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:15,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:15,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:15,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:15,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:15,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:15,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:15,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:15,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:15,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:16,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:16,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:16,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:16,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:16,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:16,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:16,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:16,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:16,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:17,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:17,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:17,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:17,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:17,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-08 19:11:17,1900-01-00 00:00:00,MyWifi,D4:01:C3:FA:9A:3D,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
